지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),평균상대습도(%),월합강수량(00~24h만)(mm),일최다강수량(mm),1시간최다강수량(mm),10분최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대순간풍속(m/s),평균운량(1/10),합계 일조시간(hr),합계 일사량(MJ/m2),최심적설(cm)
114,원주,2016-12,.8,14.2,-11.1,66,33.7,14.3,,,.8,5.1,12.5,,134.6,208.23,
114,원주,2017-01,-2.2,12.2,-15.2,60,16.2,8.2,,,.8,5,10.1,,183,264.04,
114,원주,2017-02,-.1,12.6,-11.4,56,17.5,9.1,,,1.1,4.8,9.2,,169.9,308.67,
114,원주,2017-03,5.6,17.6,-5,50,22.7,5.6,,,1.1,5.3,11.3,,211.5,469.34,
114,원주,2017-04,13.6,27.8,1.4,48,38.1,9.1,3.7,3.6,1.4,6.2,13.5,,214.7,536.02,
114,원주,2017-05,18.8,29.7,7.9,50,30.1,14.1,8.7,6.9,1.3,6.3,13.2,,217.7,646.29,
114,원주,2017-06,22.1,34,11.8,55,73.7,29.5,28.1,10.3,1.2,4.9,9.8,,239,663.18,
114,원주,2017-07,25.7,33,20.9,75,505.6,81.2,45.7,17.9,.9,5,10.7,,89.4,419.6,
114,원주,2017-08,24.2,34.8,14.1,73,273.6,55.9,31.4,12.9,1,4.2,9.1,,130.6,468.56,
114,원주,2017-09,19.5,28.3,8.5,67,16,8.1,4.1,3.2,.9,4.9,15.1,,204.1,502.3,
114,원주,2017-10,14.6,25.5,-.6,66,15.9,6.4,2.7,.9,.7,6.6,12.5,,179.5,375.98,
114,원주,2017-11,5.1,18.5,-6.5,59,35.2,16.6,,,.8,6.2,15.2,,173.2,279.12,
114,원주,2017-12,-2.1,8.6,-13.5,56,19,10.7,,,.9,5.9,10.5,,181.3,255.9,
114,원주,2018-01,-3.8,9.1,-17.4,54,4.4,2.4,,,.9,5.3,11.3,,189,300.19,
114,원주,2018-02,-1.6,10.9,-15.5,45,27.4,24.9,,,1,5,9.9,,189.8,341.03,
114,원주,2018-03,8.2,21.8,-5.9,56,53.6,17.1,,,1.3,5.8,10.4,,196.9,466.11,
114,원주,2018-04,13.2,28.5,1.3,53,112.6,41.2,7.7,4,1.4,6.6,14.1,,202.9,527.96,
114,원주,2018-05,17.9,29.6,5,63,211.3,53.3,33.9,12.7,1.2,5.2,13.1,,201,581.54,
114,원주,2018-06,23,32.5,13.7,58,131.8,114.6,41.9,13,1.2,5.1,9.8,,231.1,622.92,
114,원주,2018-07,27.1,36.6,15.4,66,122.5,65,15.8,5.7,1.1,5.2,9.3,,247.9,636.31,
114,원주,2018-08,27.4,38.8,18.6,65,258.2,99.4,29.7,7.7,1.3,6.4,9.9,6.3,200.3,530.89,
114,원주,2018-09,19.9,29.6,8.7,67,147.6,80.3,34.8,12.5,1,4,7.5,5.6,189.2,459.98,
114,원주,2018-10,11.6,25,.2,69,89.5,33.2,7.9,2.3,.8,5.4,9.4,4.6,206.2,394.26,
114,원주,2018-11,6.8,18.5,-3.7,67,45,30.8,,,.6,5.6,13.8,4.3,173.7,270.77,
114,원주,2018-12,-1.1,12.7,-13,56,25.3,11.4,,,.8,5,9.6,4.2,185.9,255.78,
114,원주,2019-01,-1.6,8.2,-11.3,49,.7,.7,,,.8,4.6,10.5,3.2,229.3,305.71,
114,원주,2019-02,1.3,13.1,-8.6,52,25.4,17.2,,,.9,4.8,8.8,5,188.9,327.85,
114,원주,2019-03,6.9,19.3,-2.9,53,42.8,14.8,,,1.2,6.1,13.9,4.9,189,422.92,
114,원주,2019-04,11.9,28.3,-2.1,52,45.7,14.1,3.5,1,1.2,4.8,9.9,5.2,194.4,502.87,
114,원주,2019-05,19.2,32.5,5.8,45,10.4,4.9,2.4,.9,1.3,5.5,11.8,4,303.3,725.51,
114,원주,2019-06,22.1,32.1,12.1,60,67.9,23.4,18.3,6,1,6.1,9.9,5.4,225.7,631.65,
114,원주,2019-07,25.2,35.3,16.6,68,137.1,28.5,27.6,13.5,1.1,6.8,10.3,6.8,142.4,481.33,
114,원주,2019-08,26.2,35.9,17.4,68,142.4,51.9,24.5,14.2,1.1,5.5,16.4,6.1,228.7,560.89,
114,원주,2019-09,21.4,31.4,11.3,71,171.1,54.8,21.1,8.6,.9,7.3,15.6,7.1,134.9,391.35,
114,원주,2019-10,14.9,26.6,2.9,68,40.3,21.2,4.2,1,.8,5.7,12.4,5.5,191.9,378.77,
114,원주,2019-11,7.1,20.1,-4.1,64,74,27.9,,,.8,5.3,9.5,4.5,182.9,283.88,
114,원주,2019-12,.9,13.1,-9.9,64,14.1,4.6,,,.8,5,10.2,4.6,147.9,216.06,
114,원주,2020-01,1.2,11.7,-7.5,64,58.7,47.5,,,.8,6.2,13.6,5.3,161.6,249.97,
114,원주,2020-02,2.5,16.5,-11.4,60,65.5,21.9,,,1,7.6,14.2,4.3,177.6,324.76,
114,원주,2020-03,7.8,23.1,-3.6,50,21.2,11.1,,,1.2,7.1,16.7,4,240.6,506.23,
114,원주,2020-04,11,24,-.1,44,15.7,9.1,4,2.8,1.5,7.1,13.1,3.4,270.8,608.15,
114,원주,2020-05,18.2,29.1,7.2,60,80,33.8,14,4.7,1.2,5.1,10.8,6.1,209.3,585.48,
114,원주,2020-06,24.1,34.5,13.5,59,49.6,17.8,4.8,1.3,1.3,5.1,10,6,214.1,579.8,
114,원주,2020-07,23.7,33,16.6,70,204.7,50.4,33.7,10.2,1.1,4.5,13.1,7.7,118.1,427.53,
114,원주,2020-08,26.1,34.4,20.4,79,634,93.2,37.1,10.5,.9,5.5,10.2,7.4,110.6,389.81,
114,원주,2020-09,19.9,30,10.5,73,148.9,40,14.1,5.2,1.1,5.5,15.2,6.3,174,427.17,
114,원주,2020-10,12.7,24,.9,66,11.3,10.7,8.2,2,.8,4.2,8.3,4,229.7,427.67,
114,원주,2020-11,7.3,22.2,-4.6,62,23.6,17.9,,,.9,6,12.5,4.1,176.4,281.43,
114,원주,2020-12,-1.4,11,-14.6,59,3.8,2.5,,,.8,4.7,11.1,3.6,196.7,263.69,
114,원주,2021-01,-2.9,13.8,-18.4,61,8.4,3.8,,,.9,8,15.7,4.1,184.1,280.29,
114,원주,2021-02,2.5,20.4,-10,51,4.2,1.9,,,1.2,6.5,10.9,3.7,195.1,346.81,
114,원주,2021-03,8.8,22.9,-3,58,73.2,55.5,,,1.2,6,12.3,4.7,214.5,462.9,
114,원주,2021-04,13.8,28.7,2.2,50,88.9,53.5,9.9,2.4,1.4,5.3,13.6,4.8,220.9,550.1,
114,원주,2021-05,16.5,29.3,5.4,66,142.7,45.1,15.2,6.5,1.1,5.7,11.8,5.8,200.6,543.93,
114,원주,2021-06,22.3,31.8,13.1,68,133,67.4,60.8,20,1.1,5.4,10.6,6.2,205.5,592.1,
114,원주,2021-07,26.7,35.6,19,71,199.8,80.4,46.6,16.4,1,4.1,8.1,6,238.2,628.49,
114,원주,2021-08,24.6,34.5,17.5,74,172.9,74.2,49.9,12.5,1,4.9,10,7.4,141.5,455.88,
114,원주,2021-09,21.1,28.9,14.6,73,183.5,68.7,25.6,8,.9,4.4,10.9,6.2,168.8,433.79,
114,원주,2021-10,14.4,28.6,.7,73,45.6,17,5,1.6,.7,3.9,8.9,5.1,172.5,358.03,
114,원주,2021-11,7.3,20.8,-3.5,67,55.9,25.4,,,.9,6.9,13.5,4.4,168.2,264.99,
114,원주,2021-12,.3,12,-14.5,61,4.9,3.7,,,1,6.7,13.1,3.4,176.4,249.55,
114,원주,2022-01,-2.4,9.5,-12.8,58,.8,.6,,,.8,4.2,9.8,3.2,208.2,302.73,
114,원주,2022-02,-1.1,10.8,-11.2,48,6.8,4.6,,,1.3,5.8,14,3.2,219.4,376.09,
114,원주,2022-03,7.4,20.1,-4,59,71.6,27.9,,,1.2,6.5,12.7,5.2,179.6,416.05,
114,원주,2022-04,14.1,26.4,1.2,50,51.7,18.8,7.2,1.7,1.2,4.8,8.7,4,250.8,600.8,
114,원주,2022-05,18.3,29.7,5.5,51,11,6.2,5.6,2.3,1.3,4.9,10.2,4.4,301.9,722.39,
114,원주,2022-06,23,34.2,11.7,64,226.7,68.8,23,9.3,1.3,5.1,10.5,6.5,168.5,523.84,
114,원주,2022-07,26.2,34.7,20.5,74,238.9,82.9,32.9,10.5,1.1,4.6,8.3,6.6,181.2,547.95,
114,원주,2022-08,24.9,32.4,14.2,77,512.3,121,31.3,12.1,1,4.7,10.5,7.3,126.9,406.94,
114,원주,2022-09,20.9,31.3,9.7,68,118.3,64.8,8.6,2.8,1.1,5.8,13.7,6,194.8,483.99,
114,원주,2022-10,13.2,27.3,1.6,71,95.2,60.2,21.4,7.9,.8,5,9.8,5,196.2,386.91,
114,원주,2022-11,8.5,22.4,-5.5,66,54.6,25,,,.7,4.5,8.3,4.1,190.3,299.66,
114,원주,2022-12,-3.7,8.7,-15.3,63,6.1,2.8,,,.9,4.8,10.3,4,183.2,260.53,
114,원주,2023-01,-2.3,12,-17.6,64,28,16.8,,,.9,5.3,11.1,3.3,195.6,284.27,
114,원주,2023-02,1.9,12.6,-7.5,55,0,0,,,.9,4.8,9.8,3.4,189,341.56,
114,원주,2023-03,9.5,24.9,-3.5,45,13.8,10.7,,,1.1,4.9,12.4,3.6,249.9,511.85,
114,원주,2023-04,13.5,28.3,1.5,53,39.1,11.3,3.2,2.7,1.3,5.3,10.5,5.2,189.7,496.77,
114,원주,2023-05,18.6,30.8,4,58,130.7,48.7,10.2,3.2,1.1,4.5,8.9,5.5,239.9,623.73,
114,원주,2023-06,23.1,33.6,14.6,65,140,50,16.3,5.9,1.1,4.6,9.6,5.7,232,620.01,
114,원주,2023-07,25.9,34.3,19.6,77,463.3,105.8,52.7,16,1,5.3,11.1,6.7,157.7,521.03,
114,원주,2023-08,26.7,34.2,19.6,74,233,56.6,28.8,18.8,1,4.7,10.7,6.6,152.7,501.57,
114,원주,2023-09,22.7,31.6,13.8,75,158.6,55.2,13.3,4.8,.8,4,8.2,6,160.7,438.4,
115,울릉도,2000-01,1.9,12.5,-5.7,67,143.1,19.7,,,3.5,12.2,22.5,8,33.8,,38.4
115,울릉도,2000-02,.8,10.3,-6.1,65,89.5,13,,,2.7,14.7,33,6.5,106.2,,34.2
115,울릉도,2000-03,6.6,19,-2.4,64,51.6,18.3,,,3.9,16.2,24.6,4.7,205.9,,3.4
115,울릉도,2000-04,11.9,26,3.3,66,54.8,41.1,9.5,2.5,4.1,14.4,21.7,5,211.6,,
115,울릉도,2000-05,17.2,28.2,7.3,73,52.6,46.8,9.5,2.1,2.9,12.8,20.6,5.1,243.2,,
115,울릉도,2000-06,19.5,30.5,9.5,80,99.7,33.1,10.7,3,2.6,10.9,19.3,5.8,214.7,,
115,울릉도,2000-07,23.9,32.2,17.4,80,50.9,35.3,8.5,5,3.5,17.3,27.1,6,226.9,,
115,울릉도,2000-08,23.5,32.3,18.6,84,67.8,35.2,8.5,3.5,2.3,15.3,22.9,6.6,205.9,,
115,울릉도,2000-09,18.7,29.2,13.8,79,194.1,57.7,14.7,10,3.1,16.8,26.3,5.7,167.1,,
115,울릉도,2000-10,15.1,24.2,7.3,71,18.4,9.1,3.1,2.3,2.5,10.6,20,5.1,188.5,,
115,울릉도,2000-11,9.2,21.2,1.4,70,128,40.9,,,3.1,12,22.5,5.4,124.7,,
115,울릉도,2000-12,4.7,14.8,-4.8,62,43.9,9.6,,,3.6,11.2,27.1,5.4,138.9,,11.3
115,울릉도,2001-01,-.1,7.7,-8.6,66,64.5,15.1,,,3.6,10.7,20.8,7.4,112.8,,47.7
115,울릉도,2001-02,2.2,13.7,-4.6,67,94.2,27.4,,,3.6,11.4,26.8,6.6,122,,18.7
115,울릉도,2001-03,5.4,18.8,-4.8,65,67.3,25.4,,,4.5,14.6,25.4,5.9,193.2,,53.7
115,울릉도,2001-04,12.1,26.1,3.4,58,20.9,15,3.2,1.5,4.1,12.9,22.1,4.1,292,,
115,울릉도,2001-05,16.4,26.3,6.6,69,52.2,18.5,7.1,1.7,3,12.2,21.9,5,277.7,,
115,울릉도,2001-06,19.2,29,13.1,78,186.1,72.8,27,9,2.2,12.2,23.3,7,213,,
115,울릉도,2001-07,23.5,31.2,16.9,81,50.3,39.1,19.3,7,3.4,12.1,21.8,5.9,243.7,,
115,울릉도,2001-08,23.9,31.6,18.1,80,22.5,8.8,5.8,3,2.5,13.4,21.8,5.4,229.5,,
115,울릉도,2001-09,19.6,28.4,12.6,74,120.9,47.5,19,6.5,3,8.5,21.6,5.9,200.9,,
115,울릉도,2001-10,16,23.7,7.8,72,113.9,45.5,8,7.5,2.8,12,23,5.7,178.7,,
115,울릉도,2001-11,9.8,19.1,1.2,63,151.9,38,,,2.9,12.2,24.8,5.2,151.5,,
115,울릉도,2001-12,3.3,12.5,-3.4,64,101.6,24.8,,,3.1,12.3,25.4,7,115.6,,48
115,울릉도,2002-01,2.2,14,-7.8,70,125.5,30.2,,,3.6,15.2,21.1,7.6,69,,68.5
115,울릉도,2002-02,4.1,12.9,-3.5,60,27.7,9.6,,,3.2,10.7,17.1,5.3,156.9,,10.1
115,울릉도,2002-03,7.5,15.8,-1.1,64,82.1,17,,,3.9,14.9,18.1,4.9,206.3,,4
115,울릉도,2002-04,12.1,21.6,4.4,65,165.1,52.5,14.5,8.5,3.7,15.7,21.4,4.4,233.9,,
115,울릉도,2002-05,14.9,27.2,7.7,71,96.1,55,7,2,2.1,10.5,17.6,5.1,260.6,,
115,울릉도,2002-06,19.1,27.8,11.7,70,56.1,28,28,14,2.4,10.4,16.3,4.5,272.6,,
115,울릉도,2002-07,22.2,31.2,15.7,86,356.4,75.5,39,13.5,3.3,13,21,7.2,186.1,,
115,울릉도,2002-08,22,31.9,15.8,85,623.3,146,32.5,9.5,3.3,14.6,19.9,7.1,174.7,,
115,울릉도,2002-09,18.7,28.4,13.4,79,92.3,30,30,16.5,2.4,10.1,18.3,5.8,197.7,,
115,울릉도,2002-10,14.3,23.8,3.6,69,54,14,7,5.5,2.9,14.2,20.3,5.4,185.9,,0
115,울릉도,2002-11,6.6,16.6,-.3,61,81.5,21,,,2.9,11.2,15.9,5.8,156.4,,5.5
115,울릉도,2002-12,3.2,15.4,-5.2,74,190,34.5,,,2.9,12.6,20.1,7.1,94,,58.4
115,울릉도,2003-01,.4,11.2,-11.5,70,120.7,28.1,,,2.5,9,15.9,7,110.7,,34.1
115,울릉도,2003-02,2.5,11.4,-2.8,71,66.9,16.5,,,2.7,10.2,15.7,6.5,129,,14.8
115,울릉도,2003-03,5,16.1,-3.6,68,66.9,16.5,,,2.6,8.4,17,5.9,164.2,,2.4
115,울릉도,2003-04,10.4,23.4,1.3,73,396.1,130,33,12,3.5,16.6,24.6,5.6,226.4,,
115,울릉도,2003-05,14.6,23.5,5.8,78,323.5,115.5,23,9,2.7,14.4,20.8,5.6,249.2,,
115,울릉도,2003-06,19.2,27.4,11.8,77,248.6,90.5,20,5,2.4,13.1,21.4,6.1,242.3,,
115,울릉도,2003-07,19.7,26.7,15.4,90,285.8,103.1,25.5,7,2.2,10.4,18.9,8.3,134,,
115,울릉도,2003-08,22.2,30.5,17.1,86,252.9,66,35.5,10.5,2.2,9,18.2,7.5,169.9,,
115,울릉도,2003-09,19.6,26.7,12.9,82,202.8,74,18.5,7,2.2,14,23.7,6.9,159.1,,
115,울릉도,2003-10,14.7,22.5,6.6,67,35,13.5,11,4.5,3.3,16.3,23.7,4.6,191.4,,
115,울릉도,2003-11,11.1,23.2,2,74,53.2,24.5,,,3.6,13.3,20.6,6.9,99.6,,
115,울릉도,2003-12,5,13.3,-5,67,184.5,32,,,3.4,13.2,26.1,6.4,108.5,,30.7
115,울릉도,2004-01,1.6,10.5,-11.1,68,136.2,24.8,,,3.3,11.7,26,7.1,93.5,,96
115,울릉도,2004-02,4.3,16.7,-3.9,62,35.2,14.5,,,4.4,15.8,26.2,6,126.1,,26.3
115,울릉도,2004-03,5.9,17,-3.9,67,69.1,28.3,,,4.2,19.8,26.6,5.9,152.4,,71.5
115,울릉도,2004-04,12.1,23.7,3.4,60,112.8,44,11,2.5,4.2,16.3,30.6,4.6,225.7,,
115,울릉도,2004-05,15.8,23.2,7.5,71,127.4,29,7,3,4.4,15.8,26,5.9,196.2,,
115,울릉도,2004-06,20,27.6,13.8,69,186.7,92,29.5,7,3.1,15.2,25.7,6.1,180.6,,
115,울릉도,2004-07,23.7,32.2,17.5,80,180,83.5,28,6.5,3.8,14.4,21.3,6.8,140.6,,
115,울릉도,2004-08,22.5,31.6,16.2,84,398.4,112,46.5,25.5,2.5,19.6,46.1,6.9,133,,
115,울릉도,2004-09,19.8,28.4,14.6,82,330.4,127,27,7,2.6,14.9,37.2,6.7,111.8,,
115,울릉도,2004-10,14.8,24.4,7.4,72,44,19.5,14,4.5,3.5,13.6,24.2,5.8,164.7,,
115,울릉도,2004-11,11.4,19.8,3.8,68,152.1,59.5,,,3.1,21.6,31.4,4.9,153,,
115,울릉도,2004-12,5.7,15.6,-3.7,69,183,56.5,,,3.7,18.9,34.7,6.7,95.8,,26.5
115,울릉도,2005-01,1.6,11.8,-6.9,65,101.1,21.5,,,3.5,17.7,29.7,7,106.5,,31.4
115,울릉도,2005-02,.3,8.1,-9.1,66,59.7,19,,,3.3,17.4,29.1,7.7,65.9,,25.8
115,울릉도,2005-03,4.3,16.8,-5.6,67,114.7,22.5,,,4.1,14.6,30.6,5.3,169.8,,18.9
115,울릉도,2005-04,11.6,20.2,2,61,34.7,24.5,5,1.5,4.8,16,28.9,4,213.8,,
115,울릉도,2005-05,14.2,25.1,6.8,68,30.7,15.5,4,1,3.4,16.4,24.8,5.1,201.9,,
115,울릉도,2005-06,20.4,30.9,12.6,81,93.8,23,14.5,6,3.4,15.5,25.2,6.1,161.2,,
115,울릉도,2005-07,23.1,31.8,17,85,176.8,55.5,13.5,8.5,2.5,11.6,19.9,6.3,152.5,,
115,울릉도,2005-08,24.6,32.3,17.8,83,77.5,34.5,6,2.5,3.4,12.2,22.7,6,176.5,,
115,울릉도,2005-09,20.2,30.5,14.8,84,427.5,172.5,28,10.5,3.9,27.9,47.3,7.1,117.2,,
115,울릉도,2005-10,15.5,25.5,3.6,71,186.7,77.5,22,10.5,3.3,16.2,29.8,5.7,127.3,,
115,울릉도,2005-11,10.7,22.4,2.6,61,80,46,,,3.3,12.6,24,4.2,157.4,,
115,울릉도,2005-12,.3,12.4,-7.9,67,128.4,17,,,3.3,13.7,27.3,7.1,90.9,,49.8
115,울릉도,2006-01,1.6,10.2,-4.5,71,50.5,11,,,3.3,12.3,23.6,7.1,79.1,,23.6
115,울릉도,2006-02,2.4,13.6,-8.3,73,102.7,18.5,,,3.9,16.5,24.9,6.8,101.9,,41
115,울릉도,2006-03,4.9,14.7,-5.3,67,65.9,12,,,4.1,13.5,25.2,5.5,160.6,,16.6
115,울릉도,2006-04,8.6,18,1.6,73,120.3,49,8.5,2.5,4.8,14,26.3,6.4,137,,
115,울릉도,2006-05,14,25,4.8,76,236.2,140.5,19.5,4,3.9,15.2,26.6,6.1,198,,
115,울릉도,2006-06,18.1,27.4,11.3,81,72.5,20.5,11,4,2.6,12,19.8,6.7,177.1,,
115,울릉도,2006-07,20.7,30,16.2,91,525.5,95.5,31,12.5,3.4,15.8,28.3,8.8,72.3,,
115,울릉도,2006-08,24.8,31.7,18.3,81,176.4,104.5,17.5,7,3,12.8,26.1,5,230.8,,
115,울릉도,2006-09,18.8,27.2,14,78,119.1,54.5,9,3,3.6,24.9,45.6,5.8,178.6,,
115,울릉도,2006-10,17.1,27,12,75,53.4,23,13,7.5,3.7,19.7,37.2,5.7,149.8,,
115,울릉도,2006-11,10.1,21.8,1.8,68,230.5,72.5,,,4.3,15.8,30.4,5.8,103.6,,
115,울릉도,2006-12,4.9,13.4,-5.3,69,161.5,38.5,,,3.2,10.9,21.4,6.6,88,,47.1
115,울릉도,2007-01,3.9,12.5,-1.6,66,85.1,31,,,3.2,15.7,40.8,6.3,106.7,,19
115,울릉도,2007-02,5.2,13.4,-2.1,70,65.5,17,,,3.4,14.8,26.6,5.9,129.1,,9.8
115,울릉도,2007-03,6,16.6,-4.8,69,117.1,46,,,3.6,18.1,29.5,6.5,149.7,,6.8
115,울릉도,2007-04,10.4,24.1,.8,70,18.8,7.5,6.5,3.5,4.1,15.3,26.7,5.9,168.6,,.9
115,울릉도,2007-05,15.8,23.9,8.6,68,191.1,58,19.5,4.5,4.7,15.2,26.2,5.7,218.1,,
115,울릉도,2007-06,19.1,27.1,11.9,81,142.5,53.5,13,4,3.5,12.3,20.4,6.7,174.7,,
115,울릉도,2007-07,20.8,31.7,16.1,87,126.7,64.5,16.5,4,2.9,13.5,26.1,7.8,94.2,,
115,울릉도,2007-08,25.3,33.7,17.2,82,95.5,37.5,12,6,4.5,13.8,23.8,6.5,161.9,,
115,울릉도,2007-09,20.7,27.7,15.6,85,308.8,86.5,23.5,13,4.1,27.1,52.4,7.2,93.7,,
115,울릉도,2007-10,16.2,25.2,8,74,181.2,75,23.5,7.5,3.3,13.7,23.7,6.6,141.2,,
115,울릉도,2007-11,10.8,20.6,1.5,66,106.4,24.5,,,3.7,14.5,28.1,6.2,129.6,,1.2
115,울릉도,2007-12,6.7,13.3,-3.5,65,119.3,24,,,3,10.3,22.5,7,95.3,,17
115,울릉도,2008-01,3,11.6,-2.5,73,183.5,33.5,,,3.9,13.2,25.7,7.9,78.1,,58.4
115,울릉도,2008-02,2.6,11.6,-3.5,67,163.6,40.5,,,4.2,16.6,30.7,7,108.1,,82.1
115,울릉도,2008-03,7.6,15.8,.3,68,51,24,,,4,13.8,24.5,5.5,169.5,,3
115,울릉도,2008-04,12.7,23.7,7.3,64,43.2,9.5,4,2.5,4.8,12.7,25,5.2,204.2,,
115,울릉도,2008-05,15.9,26,9.1,70,89.2,41.5,14,3.5,4.4,17.6,29.1,5.6,209.3,,
115,울릉도,2008-06,17.2,27.7,11.1,83,178.5,59.5,25.5,6.5,3,14.7,22.7,7,159.4,,
115,울릉도,2008-07,23.7,31.5,15.3,80,224,83,42.5,17.5,3.6,12.2,19.9,6.9,192.6,,
115,울릉도,2008-08,22.2,30.6,16.2,85,197.3,73,38.5,10,3,12.5,27.1,6.4,159.7,,
115,울릉도,2008-09,20,27.8,12.7,80,67.5,26.5,8.5,4.5,2.5,11,24.8,6.1,192.3,,
115,울릉도,2008-10,16.9,24.6,9.3,73,77.1,28.5,12.5,3.5,3.2,10.2,17.8,5.2,194.3,,
115,울릉도,2008-11,9.9,19.9,-1.2,62,61.2,19,,,4.1,11.2,22.8,6.4,136.7,,3
115,울릉도,2008-12,4.6,15.1,-8.7,65,81.9,19,,,4.4,15.2,25.7,6.4,118.8,,9.6
115,울릉도,2009-01,1.9,10.1,-7,67,164.4,33,,,4.2,15,28.4,7.6,91.8,,58.4
115,울릉도,2009-02,4.6,14.2,-4.8,68,23,6.9,,,4,17.1,25.6,7.5,69.2,,8.7
115,울릉도,2009-03,5.9,20.8,-1.8,65,119.4,34,,,4.5,17.3,27,6.6,180.2,,5.2
115,울릉도,2009-04,11.7,24.4,1.7,63,123.4,48,14,3,3.5,15.9,26.3,4.4,228.8,,
115,울릉도,2009-05,16.4,29,9.6,66,172.5,80,16.5,3.5,3.4,12.4,19.3,5.2,220.7,,
115,울릉도,2009-06,19.3,31.1,12.7,76,71.3,42.5,10.5,3.5,3.4,12.1,21.9,6.6,149.3,,
115,울릉도,2009-07,20.8,27.8,17.1,89,300.9,62,31,12.5,3,10.9,19.4,8.2,82.7,,
115,울릉도,2009-08,21.8,29.4,17.3,85,91,36,9,5,3.4,10.6,17.7,7.4,120.3,,
115,울릉도,2009-09,19.6,25.7,14.9,77,136.8,59,31,17,2.7,13,19.7,6.2,148.2,,
115,울릉도,2009-10,16,23.7,10.1,66,36.1,26.5,10,3.5,3.4,13.7,21.8,5,188.1,,
115,울릉도,2009-11,8.7,22.1,.7,73,229.9,60.5,,,4.3,17.4,26.8,7.4,79.9,,
115,울릉도,2009-12,3.7,12.2,-5.2,68,147.4,38.5,,,3,15.1,22.7,7.6,67.1,,13.6
115,울릉도,2010-01,1,12,-7.2,71,182.9,40,,,2.7,13.1,20.3,7,101,,67.7
115,울릉도,2010-02,2.1,15.2,-4.9,73,131.6,37.5,,,4.2,14,21.4,7.3,79.4,,17.9
115,울릉도,2010-03,3.8,14.4,-2.4,72,110,41,,,4.8,12.9,21.5,7.6,106,,5.2
115,울릉도,2010-04,8.9,18.3,1.6,65,58,22,5,1.5,3.8,13.1,22.3,6.1,182.3,,
115,울릉도,2010-05,15.2,27.5,6.6,66,132.2,86,9,3.5,5,15.8,25.2,5.8,220.2,,
115,울릉도,2010-06,20.2,27.3,10.7,74,75.2,71.5,15.5,5,2.3,11.8,19.1,5.5,224.7,,
115,울릉도,2010-07,23.4,30.4,18.5,84,167.8,80,43.5,12,4.4,14,22.3,7.3,156.7,,
115,울릉도,2010-08,25.9,32.7,21.2,84,74.7,26.5,13.5,4,4,16.9,24.6,6.6,194.7,,
115,울릉도,2010-09,21.1,30.8,13.9,76,157.5,58.5,12,4.5,3.7,14,21.4,6.4,155.3,,
115,울릉도,2010-10,15.2,22.9,2.4,73,146.5,36.5,25.5,11.5,4.1,13.6,22.6,6.4,154.1,,
115,울릉도,2010-11,9.8,19,1.4,55,27,8.5,,,4.1,16.6,23.8,5.2,171,,
115,울릉도,2010-12,4.2,16.5,-5.9,63,184.9,41,,,4.4,13.7,23.3,6.9,92.3,,41.7
115,울릉도,2011-01,-1.3,5.4,-8.6,69,321.1,53.5,,,3.8,19,29.4,8,97.4,,133
115,울릉도,2011-02,2.9,12.5,-4.4,69,90.3,38,,,4.7,17.6,24.3,5.9,121.1,,125.7
115,울릉도,2011-03,3.8,15.3,-4,61,93.8,18.4,,,4,14.5,23.7,5.4,189,,22.2
115,울릉도,2011-04,9.6,19.1,2.1,64,214.5,83,13.5,3.5,5.5,21.6,30.9,5.1,202.1,,
115,울릉도,2011-05,14.1,21.7,7.2,73,72.6,18,6,2.5,4.8,15.3,22.5,6.6,153.1,,
115,울릉도,2011-06,19.8,29.2,11.8,74,308.1,148,23,5.5,4.6,14.6,22.5,6.7,205,,
115,울릉도,2011-07,22.5,29.9,16,88,98.9,35.5,10.5,6.5,5,17.2,24.8,7.9,131.4,,
115,울릉도,2011-08,24.1,31.1,18.5,87,55.3,26.5,25.5,11.5,3.4,12,19.4,6.9,151.8,,
115,울릉도,2011-09,19.9,27.8,13,80,193,72.5,22,5.5,4.6,16.1,27.2,6.6,138.9,,
115,울릉도,2011-10,15.2,22.9,7,69,94,38.5,7.5,3,3.3,15.4,22.9,5.5,150.1,,
115,울릉도,2011-11,11.5,21.5,.3,71,84.4,25.5,,,4.1,14,22,6.9,98.6,,1.2
115,울릉도,2011-12,2.5,11.3,-4.2,67,169.8,37,,,3.4,14.5,21.4,7.7,70,,23.7
115,울릉도,2012-01,.3,6.2,-5.5,64,189.8,32.4,,,3.6,16.2,24.1,8.4,56.5,,56.2
115,울릉도,2012-02,-.2,9.1,-8.1,58,93.5,22.7,,,3.3,14.2,23.2,6.7,119.1,,63.2
115,울릉도,2012-03,4.3,13.5,-3.8,72,106.3,25,,,4.8,13.4,21.4,6.6,123.3,,9.7
115,울릉도,2012-04,11,24.3,-.2,69,145,37,12.5,3.5,4.5,14.5,28.8,4.9,187.4,,1
115,울릉도,2012-05,15.5,25.1,6.9,72,91,32,8,2.5,3.7,15.5,23.2,5.1,238.9,,
115,울릉도,2012-06,18.4,25.4,13.3,86,81.7,45,10,3.5,3.7,11.4,17.9,7.3,124.3,,
115,울릉도,2012-07,23.4,31.4,17.9,84,188.1,90.5,38.5,14.5,3.1,17.5,26.7,6.8,169.1,,
